cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
BTN,2020,South Asia,SAS,Bhutan,BTN,2019,national,,,,consumption,,,2.393,0.0071,0.0011,3e-04,0.0014,12.8018,8.2556,0.2323,0.3744,0.3538,0.0274,0.0394,0.049,0.0589,0.0703,0.0842,0.1017,0.1253,0.1645,0.2793,,20.4738,763094,3238.0605,1905.028,TRUE,micro,extrapolation
SDN,2020,Sub-Saharan Africa,SSA,Sudan,SDN,2019,national,,,,consumption,,,2.65,0.3538,0.0945,0.0372,0.1239,4.0926,3.6616,0.197,0.3424,0.2755,0.0317,0.0465,0.056,0.0647,0.0746,0.0863,0.0996,0.1167,0.146,0.2778,,6.464,42813237,1198.5179,551.1273,TRUE,micro,extrapolation
BWA,2020,Sub-Saharan Africa,SSA,Botswana,BWA,2019,national,,,,consumption,,,2.233,0.1486,0.0398,0.0159,0.0525,9.2792,4.843,0.4971,0.5333,0.5485,0.0153,0.0242,0.031,0.039,0.0486,0.0623,0.0816,0.1131,0.1702,0.4148,,5.0087,2303703,7027.0454,3848.4428,TRUE,micro,extrapolation
TUN,2020,Middle East & North Africa,MNA,Tunisia,TUN,2019,national,,,,consumption,,,2.393,0.0022,3e-04,1e-04,3e-04,14.3885,11.3756,0.1781,0.3282,0.2806,0.0316,0.0465,0.0569,0.0665,0.0766,0.0883,0.1024,0.1222,0.1533,0.2557,,0.7423,11694721,4206.954,2900.3024,TRUE,micro,extrapolation
CAF,2020,Sub-Saharan Africa,SSA,Central African Republic,CAF,2019,national,,,,consumption,,,2.43,0.7211,0.3837,0.2475,0.6722,2.6458,1.675,0.5706,0.5624,0.4755,0.0121,0.0212,0.0302,0.0397,0.0501,0.0611,0.0765,0.1006,0.1463,0.4622,,306.8083,4745179,418.3156,367.4976,TRUE,micro,extrapolation
PHL,2020,East Asia & Pacific,EAP,Philippines,PHL,2019,national,,,,consumption,,,2.461,0.0734,0.0129,0.0036,0.0153,7.3689,5.2981,0.2339,0.3781,0.3289,0.0295,0.0411,0.05,0.0592,0.0694,0.0815,0.0969,0.1186,0.1556,0.2981,,19.3925,108116622,3664.7907,2611.3322,TRUE,micro,extrapolation
KGZ,2020,Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2019,national,,,,consumption,,,2.384,0.0136,0.0024,0.0011,0.0038,7.0922,5.8372,0.1489,0.297,0.2229,0.0414,0.0544,0.0621,0.0698,0.0779,0.0871,0.0983,0.1134,0.1372,0.2583,,19.3727,6456200,1226.8245,1046.9193,FALSE,micro,survey
NIC,2020,Latin America & Caribbean,LAC,Nicaragua,NIC,2019,national,,,,income,,,2.439,0.0542,0.013,0.0048,0.0167,11.8054,8.0742,0.3666,0.4616,0.3709,0.0198,0.0317,0.0408,0.0508,0.0623,0.0746,0.0887,0.1108,0.1484,0.3721,,11.5284,6545503,1984.8168,1401.7125,TRUE,micro,extrapolation
MMR,2020,East Asia & Pacific,EAP,Myanmar,MMR,2019,national,,,,consumption,,,2.423,0.0217,0.0034,9e-04,0.004,7.3226,5.4714,0.1553,0.307,0.2416,0.0376,0.0509,0.0604,0.0691,0.0783,0.0882,0.0999,0.1161,0.1443,0.2552,,389.8429,54045422,1558.0681,,TRUE,micro,extrapolation
DZA,2020,Middle East & North Africa,MNA,Algeria,DZA,2019,national,,,,consumption,,,2.415,0.0047,0.0015,0.0011,0.0014,10.3211,8.0436,0.1253,0.2762,0.226,0.0405,0.0531,0.0636,0.0731,0.0824,0.0923,0.1039,0.119,0.1436,0.2286,,38.2097,43053054,4115.3955,1745.0653,TRUE,group,extrapolation
ETH,2020,Sub-Saharan Africa,SSA,Ethiopia,ETH,2019,national,,,,consumption,,,2.555,0.2686,0.0756,0.0314,0.1004,4.4536,3.0617,0.2063,0.3499,0.2656,0.0289,0.0446,0.0557,0.0652,0.0763,0.0872,0.0979,0.1142,0.1455,0.2846,,8.4964,112078727,812.8618,732.0706,TRUE,micro,extrapolation
LKA,2020,South Asia,SAS,Sri Lanka,LKA,2019,national,,,,consumption,,,2.432,0.0168,0.0023,5e-04,0.0026,9.788,6.5878,0.2555,0.3935,0.3109,0.0298,0.0413,0.0499,0.0583,0.0675,0.0782,0.092,0.1109,0.1464,0.3256,,55.5009,21803000,4225.1063,2966.6845,TRUE,micro,extrapolation
COM,2020,Sub-Saharan Africa,SSA,Comoros,COM,2019,national,,,,consumption,,,2.631,0.2545,0.0924,0.0464,0.135,6.5578,4.3893,0.3642,0.4533,0.4414,0.0161,0.0286,0.0396,0.0512,0.0625,0.0766,0.0982,0.1236,0.1669,0.3367,,213.5182,850891,1284.2865,1167.7556,TRUE,micro,extrapolation
TJK,2020,Europe & Central Asia,ECA,Tajikistan,TJK,2019,national,,,,consumption,,,2.613,0.063,0.0151,0.0055,0.0195,7.8222,5.3348,0.1935,0.34,0.2897,0.0295,0.0448,0.0552,0.0652,0.076,0.0878,0.1025,0.1217,0.1533,0.2639,,2.5948,9321023,1174.0917,,TRUE,micro,extrapolation
ZAF,2020,Sub-Saharan Africa,SSA,South Africa,ZAF,2019,national,,,,consumption,,,2.586,0.2729,0.1004,0.0503,0.1462,11.6872,4.7552,0.7503,0.6303,0.7877,0.0086,0.0151,0.0207,0.0271,0.035,0.0465,0.0653,0.0996,0.1771,0.505,,6.5494,58558267,6125.7353,3423.1429,TRUE,micro,extrapolation
TON,2020,East Asia & Pacific,EAP,Tonga,TON,2019,national,,,,consumption,,,2.678,0.022,0.0044,0.0014,0.0053,11.398,8.3063,0.2335,0.3759,0.3125,0.0275,0.0408,0.0517,0.062,0.071,0.0815,0.0951,0.1168,0.1562,0.2974,,1.7136,104497,4641.235,,TRUE,micro,extrapolation
COL,2020,Latin America & Caribbean,LAC,Colombia,COL,2019,national,,,,income,,,2.639,0.0784,0.0289,0.0164,0.039,15.5416,9.6147,0.4777,0.5133,0.4646,0.0124,0.0248,0.0345,0.0444,0.0555,0.0689,0.0863,0.1118,0.1584,0.4031,,1419.3743,50339443,6390.3681,4441.2395,FALSE,micro,survey
SWZ,2020,Sub-Saharan Africa,SSA,Eswatini,SWZ,2019,national,,,,consumption,,,2.556,0.4194,0.1608,0.0815,0.2345,5.8466,2.9537,0.5219,0.5458,0.5745,0.0141,0.0229,0.0301,0.0376,0.0471,0.0601,0.0778,0.1079,0.1752,0.4273,,6.1177,1148133,3833.2468,2433.0261,TRUE,micro,extrapolation
MNG,2020,East Asia & Pacific,EAP,Mongolia,MNG,2019,national,,,,consumption,,,2.778,0.0169,0.0026,7e-04,0.003,10.6522,8.1001,0.1767,0.3274,0.2819,0.0327,0.0468,0.0565,0.066,0.0765,0.0884,0.1028,0.1218,0.1519,0.2567,,873.542,3225166,4394.9881,2726.3234,TRUE,micro,extrapolation
LCA,2020,Latin America & Caribbean,LAC,St. Lucia,LCA,2019,national,,,,income,,,3.629,0.1061,0.0479,0.0311,0.0694,21.0261,13.046,0.5088,0.5123,0.4594,0.009,0.0223,0.0342,0.0453,0.0584,0.0713,0.088,0.1176,0.1677,0.3862,,2.0792,182795,10914.5027,,TRUE,micro,extrapolation
KIR,2020,East Asia & Pacific,EAP,Kiribati,KIR,2019,national,,,,consumption,,,2.742,0.063,0.0105,0.0029,0.0125,6.3213,,,,,,,,,,,,,,,,0.981,117608,1664.5115,,TRUE,micro,interpolation
YEM,2020,Middle East & North Africa,MNA,"Yemen, Rep.",YEM,2019,national,,,,consumption,,,2.839,0.7411,0.3161,0.1664,0.467,2.5063,3.4357,0.222,0.3671,0.3018,0.03,0.0429,0.0527,0.062,0.0711,0.0819,0.0961,0.1162,0.1527,0.2944,,255.6836,29161922,1274.5862,,TRUE,micro,extrapolation
CHL,2020,Latin America & Caribbean,LAC,Chile,CHL,2019,national,,,,income,,,2.853,0.0085,0.0043,0.0032,0.0045,27.0503,,,,,,,,,,,,,,,,478.9957,18952035,13866.9558,9094.2849,TRUE,micro,interpolation
MRT,2020,Sub-Saharan Africa,SSA,Mauritania,MRT,2019,national,,,,consumption,,,2.932,0.1271,0.0312,0.012,0.0405,6.8666,5.3004,0.1798,0.3262,0.2839,0.0298,0.0455,0.0566,0.0671,0.0783,0.0906,0.1058,0.1244,0.1526,0.2493,,124.4526,4525698,1620.995,980.0442,TRUE,micro,extrapolation
WSM,2020,East Asia & Pacific,EAP,Samoa,WSM,2019,national,,,,consumption,,,2.939,0.0369,0.0055,0.0014,0.0065,11.4189,7.577,0.2486,0.3873,0.3142,0.0274,0.0411,0.0507,0.0598,0.0691,0.0799,0.094,0.1144,0.1507,0.3128,,1.8513,197093,4429.9975,,TRUE,micro,extrapolation
DJI,2020,Middle East & North Africa,MNA,Djibouti,DJI,2019,national,,,,consumption,,,2.955,0.2929,0.1016,0.0515,0.1515,5.8089,4.0851,0.3054,0.4159,0.348,0.0194,0.0345,0.047,0.0572,0.0688,0.0817,0.0976,0.1178,0.1528,0.3231,,104.7365,973557,3278.5274,2076.9465,TRUE,micro,extrapolation
KHM,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,2020,Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2019,national,,,,consumption,,,3.408,0.0491,0.0113,0.0041,0.0144,14.3092,,,,,,,,,,,,,,,,13944.9043,82913893,4877.1989,2280.9068,TRUE,micro,interpolation
SLV,2020,Latin America & Caribbean,LAC,El Salvador,SLV,2019,national,,,,income,,,3.02,0.0386,0.0093,0.0033,0.0117,12.9517,9.8868,0.2547,0.3878,0.3374,0.0244,0.0387,0.049,0.0593,0.0705,0.083,0.0989,0.1202,0.1579,0.298,,0.515,6453550,3993.5291,3349.2571,FALSE,micro,survey
ALB,2020,Europe & Central Asia,ECA,Albania,ALB,2019,national,,,,consumption,,,3.081,0.0033,3e-04,0,3e-04,15.5814,13.0774,0.1546,0.3077,0.2749,0.0339,0.0486,0.0589,0.0684,0.0786,0.0901,0.1051,0.1245,0.1542,0.2376,,50.3574,2854191,4544.515,,FALSE,micro,survey
GUY,2020,Latin America & Caribbean,LAC,Guyana,GUY,2019,national,,,,income,,,2.249,0.0629,0.0377,0.0297,0.0993,14.4271,6.0427,0.4373,0.4512,0.3793,0.0109,0.0312,0.0436,0.0545,0.0657,0.0794,0.0957,0.1173,0.1572,0.3445,,115.6263,782775,6478.2877,,TRUE,micro,extrapolation
DOM,2020,Latin America & Caribbean,LAC,Dominican Republic,DOM,2019,national,,,,income,,,3.157,0.0242,0.0062,0.0028,0.0072,16.4693,11.8024,0.2971,0.4192,0.3568,0.0232,0.0365,0.0459,0.0551,0.0658,0.0781,0.0939,0.116,0.1545,0.3311,,24.3906,10738957,8314.3448,5749.4418,FALSE,micro,survey
PRY,2020,Latin America & Caribbean,LAC,Paraguay,PRY,2019,national,,,,income,,,3.079,0.0317,0.0075,0.0026,0.0094,19.46,13.3391,0.363,0.4565,0.4024,0.0179,0.0305,0.0408,0.0514,0.0622,0.0749,0.0926,0.1181,0.1597,0.3519,,2539.9849,7044639,5774.1662,3779.6923,FALSE,micro,survey
SOM,2020,Sub-Saharan Africa,SSA,Somalia,SOM,2019,national,,,,consumption,,,3.366,0.8483,0.4495,0.2784,0.745,2.1244,1.5173,0.2302,0.3682,0.3235,0.0253,0.0406,0.0518,0.062,0.0727,0.0853,0.1009,0.1221,0.1602,0.279,,16761.504,15442906,446.8542,,TRUE,imputed,extrapolation
PER,2020,Latin America & Caribbean,LAC,Peru,PER,2019,national,,,,income,,,3.024,0.0655,0.0191,0.0082,0.0261,13.8387,10.438,0.3056,0.4156,0.369,0.0186,0.0333,0.0452,0.0567,0.0688,0.0828,0.1001,0.1225,0.1606,0.3115,,1.8936,32510462,6611.4928,4353.0393,FALSE,micro,survey
ECU,2020,Latin America & Caribbean,LAC,Ecuador,ECU,2019,national,,,,income,,,3.111,0.0719,0.0236,0.0114,0.0333,15.3802,10.6785,0.3724,0.4571,0.419,0.016,0.0294,0.0399,0.0508,0.0626,0.0768,0.0944,0.1202,0.1649,0.3449,,0.5745,17373657,5853.8131,3638.3302,FALSE,micro,survey
GEO,2020,Europe & Central Asia,ECA,Georgia,GEO,2019,national,,,,consumption,,,3.267,0.1446,0.0385,0.0157,0.0512,7.9745,6.4294,0.2214,0.359,0.3027,0.0263,0.0417,0.0529,0.0638,0.0749,0.0871,0.1019,0.1222,0.1535,0.2758,,0.9247,3720161,4773.4233,3532.4101,FALSE,micro,survey
GNQ,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,2020,Middle East & North Africa,MNA,Iraq,IRQ,2019,national,,,,consumption,,,3.35,0.0092,0.0012,3e-04,0.0014,12.5786,9.6143,0.1425,0.2954,0.2492,0.0368,0.0512,0.061,0.0703,0.08,0.0906,0.1036,0.1214,0.1481,0.237,,586.4968,39309789,5154.2768,,TRUE,micro,extrapolation
MKD,2020,Europe & Central Asia,ECA,North Macedonia,MKD,2019,national,,,,income,,,3.34,0.0578,0.0229,0.0126,0.035,14.1614,12.4012,0.2131,0.3296,0.2955,0.0201,0.041,0.0553,0.0687,0.0832,0.0979,0.1136,0.1325,0.1582,0.2295,,22.1667,2076694,5386.2003,3787.243,TRUE,micro,extrapolation
SUR,2020,Latin America & Caribbean,LAC,Suriname,SUR,2019,urban,,,,income,,,4.066,0.2113,0.1518,0.134,0.0854,19.2263,8.138,0.6591,0.5785,0.5464,0,0.0103,0.025,0.0375,0.0546,0.0671,0.083,0.1174,0.1841,0.4211,,2.9343,384252,9035.197,,TRUE,micro,extrapolation
PSE,2020,Middle East & North Africa,MNA,West Bank and Gaza,PSE,2019,national,,,,consumption,,,3.433,0.0258,0.0056,0.0019,0.0069,13.7295,11.421,0.1899,0.3369,0.3075,0.029,0.0439,0.0542,0.0647,0.0763,0.0897,0.1053,0.1262,0.1587,0.2519,,2.0663,4685306,3378.4346,3015.0645,TRUE,micro,extrapolation
MYS,2020,East Asia & Pacific,EAP,Malaysia,MYS,2019,national,,,,income,,,3.483,0.001,1e-04,0,2e-04,35.2095,21.625,0.2857,0.4107,0.3709,0.0228,0.0354,0.0454,0.0556,0.0672,0.0809,0.0983,0.1217,0.16,0.3127,,1.7269,31949789,11414.5787,6692.3044,TRUE,micro,extrapolation
KSV,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,2020,Latin America & Caribbean,LAC,Guatemala,GTM,2019,national,,,,income,,,3.862,0.2325,0.0779,0.0369,0.1108,10.5993,6.1696,0.4099,0.4828,0.4146,0.0167,0.0283,0.0381,0.0479,0.0598,0.0723,0.0886,0.1124,0.1554,0.3805,,4.4033,16604026,4254.0352,3673.6288,TRUE,micro,extrapolation
BRA,2020,Latin America & Caribbean,LAC,Brazil,BRA,2019,national,,,,income,,,3.547,0.104,0.0436,0.0252,0.0644,21.1151,12.8877,0.5376,0.5349,0.4861,0.0095,0.0215,0.0314,0.0421,0.0539,0.0685,0.0851,0.1101,0.1586,0.4192,,2.3274,211049519,8638.2829,5603.3358,FALSE,micro,survey
DMA,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,2020,Europe & Central Asia,ECA,Uzbekistan,UZB,2019,national,,,,consumption,,,3.439,0.6467,0.2366,0.1145,0.3378,3.5624,1.2327,0.2083,0.3527,0.2828,0.0288,0.0454,0.0558,0.0644,0.0736,0.0843,0.0975,0.1162,0.1506,0.2833,,1521.4752,33580350,3161.4154,1900.3992,TRUE,micro,extrapolation
CRI,2020,Latin America & Caribbean,LAC,Costa Rica,CRI,2019,national,,,,income,,,3.609,0.0343,0.0107,0.0056,0.0143,25.529,16.2318,0.4083,0.4819,0.4673,0.0159,0.028,0.0372,0.0466,0.0571,0.0708,0.0894,0.1179,0.1705,0.3666,,372.6693,5047561,12735.0928,8217.0133,FALSE,micro,survey
GAB,2020,Sub-Saharan Africa,SSA,Gabon,GAB,2019,national,,,,consumption,,,3.682,0.0849,0.0257,0.0112,0.0352,12.2868,9.6732,0.2506,0.3802,0.3514,0.0224,0.0381,0.0485,0.06,0.0721,0.0853,0.1033,0.1267,0.1664,0.2773,,319.1603,2172578,7116.0813,2587.3337,TRUE,micro,extrapolation
KAZ,2020,Europe & Central Asia,ECA,Kazakhstan,KAZ,2019,national,,,,consumption,,,3.798,0.0047,6e-04,2e-04,7e-04,12.9767,10.4177,0.1243,0.2779,0.2301,0.0428,0.0557,0.0638,0.0712,0.0793,0.0889,0.1011,0.1178,0.1448,0.2345,,125.2634,18513673,11402.7601,6171.2454,TRUE,micro,extrapolation
AGO,2020,Sub-Saharan Africa,SSA,Angola,AGO,2019,national,,,,consumption,,,3.654,0.546,0.2549,0.1521,0.419,5.3083,3.4206,0.4779,0.5127,0.471,0.0133,0.0243,0.0333,0.0434,0.0558,0.0698,0.0887,0.1157,0.1594,0.3962,,107.27,31825299,3458.6505,1994.279,TRUE,micro,extrapolation
LBR,2020,Sub-Saharan Africa,SSA,Liberia,LBR,2019,national,,,,consumption,,,4.083,0.7086,0.2987,0.1581,0.4433,3.6465,3.095,0.2062,0.3527,0.3088,0.0294,0.0427,0.0529,0.063,0.0741,0.0863,0.101,0.1224,0.1572,0.271,,47.996,4937374,650.4134,1003.9607,TRUE,micro,extrapolation
VCT,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,2020,Latin America & Caribbean,LAC,Mexico,MEX,2019,national,,,,income,,,3.888,0.105,0.0323,0.015,0.0448,14.6442,,,,,,,,,,,,,,,,9.8615,127575529,9820.4486,6629.6227,TRUE,micro,interpolation
HND,2020,Latin America & Caribbean,LAC,Honduras,HND,2019,national,,,,income,,,4.435,0.3356,0.1421,0.08,0.2208,10.1239,6.9277,0.4306,0.4817,0.4874,0.0124,0.0234,0.0341,0.0458,0.0601,0.0773,0.0987,0.1259,0.1758,0.3465,,10.8388,9746115,2482.1202,2016.5617,FALSE,micro,survey
THA,2020,East Asia & Pacific,EAP,Thailand,THA,2019,national,,,,consumption,,,4.634,0.0217,0.0035,0.0011,0.0044,16.0433,12.5394,0.1973,0.3486,0.3136,0.0325,0.0444,0.053,0.0621,0.0724,0.0849,0.1008,0.1222,0.1555,0.2722,,13.2873,69625581,6617.5428,3412.0228,FALSE,micro,survey
BOL,2020,Latin America & Caribbean,LAC,Bolivia,BOL,2019,national,,,,income,,,4.828,0.0858,0.0314,0.0162,0.046,19.6064,14.6929,0.3133,0.4165,0.3746,0.0171,0.0338,0.0461,0.0565,0.0681,0.0821,0.0995,0.1242,0.1642,0.3085,,2.6119,11513102,3317.3709,2296.4507,FALSE,micro,survey
JAM,2020,Latin America & Caribbean,LAC,Jamaica,JAM,2019,national,,,,consumption,,,5.153,0.174,0.0468,0.0188,0.0618,15.0408,9.9535,0.3486,0.4546,0.4137,0.0206,0.0322,0.0417,0.0506,0.06,0.0722,0.0903,0.1162,0.1586,0.3576,,70.3916,2948277,5065.3749,4022.59,TRUE,micro,extrapolation
FJI,2020,East Asia & Pacific,EAP,Fiji,FJI,2019,national,,,,consumption,,,6.067,0.4053,0.1138,0.0455,0.1489,8.2214,,,,,,,,,,,,,,,,0.9859,889955,5869.0211,,TRUE,micro,interpolation
EGY,2020,Middle East & North Africa,MNA,"Egypt, Arab Rep.",EGY,2019,national,,,,consumption,,,3.049,0.1102,0.0198,0.0058,0.0238,6.4166,5.0656,0.1642,0.3153,0.2403,0.0381,0.0516,0.0603,0.0679,0.0761,0.0854,0.0972,0.1133,0.1409,0.2692,,4.8435,100388076,3996.704,3085.2921,TRUE,micro,extrapolation
SRB,2020,Europe & Central Asia,ECA,Serbia,SRB,2019,national,,,,consumption,,,5.107,0.0427,0.0082,0.0026,0.01,15.2907,13.2007,0.1408,0.2895,0.245,0.0339,0.0509,0.063,0.0725,0.082,0.0926,0.1059,0.1234,0.1474,0.2283,,47.9923,6945235,6567.9096,4568.469,FALSE,micro,survey
TUR,2020,Europe & Central Asia,ECA,Turkiye,TUR,2019,national,,,,consumption,,,5.548,0.0763,0.0195,0.0073,0.0252,22.2029,16.1848,0.3015,0.4191,0.3768,0.0204,0.0336,0.0451,0.0558,0.0668,0.0797,0.0965,0.1218,0.164,0.3162,,1.6467,83429607,11955.4335,6978.6506,FALSE,micro,survey
AZE,2020,Europe & Central Asia,ECA,Azerbaijan,AZE,2019,national,,,,consumption,,,5.538,1e-04,3.4583e-06,1.3808e-07,3.5292e-06,19.7505,8.0593,0.1165,0.2655,0.1976,0.0485,0.0593,0.0662,0.0729,0.0794,0.0871,0.0974,0.1112,0.1362,0.2418,,0.487,10024283,5348.2653,,TRUE,micro,extrapolation
MNE,2020,Europe & Central Asia,ECA,Montenegro,MNE,2019,national,,,,income,,,5.638,0.1279,0.047,0.0259,0.0751,17.4966,14.6183,0.2635,0.3681,0.3197,0.0176,0.0354,0.0505,0.0649,0.0788,0.0926,0.1079,0.1298,0.163,0.2596,,0.4187,622028,7680.7411,6091.216,TRUE,micro,extrapolation
BLR,2020,Europe & Central Asia,ECA,Belarus,BLR,2019,national,,,,consumption,,,5.648,0.0055,7e-04,1e-04,8e-04,19.1325,17.1343,0.1049,0.2528,0.2041,0.042,0.0582,0.0675,0.0758,0.0844,0.0942,0.1048,0.1188,0.1412,0.2132,,6165.2094,9419758,6264.861,3641.2357,FALSE,micro,survey
RUS,2020,Europe & Central Asia,ECA,Russian Federation,RUS,2019,national,,,,consumption,,,6.105,0.0268,0.005,0.0015,0.0061,23.7168,17.9012,0.2348,0.3769,0.315,0.029,0.0418,0.051,0.0602,0.0701,0.0816,0.0968,0.117,0.1509,0.3017,,25.2183,144406261,9942.3741,5317.3362,FALSE,micro,survey
ARG,2020,Latin America & Caribbean,LAC,Argentina,ARG,2019,urban,,,,income,,,6.774,0.1093,0.036,0.0174,0.0494,26.0959,19.4754,0.3322,0.4291,0.4071,0.0167,0.0304,0.0417,0.0535,0.0672,0.0829,0.1015,0.1274,0.1686,0.3101,,10.8079,41339571,12712.9707,8232.9112,FALSE,micro,survey
JOR,2020,Middle East & North Africa,MNA,Jordan,JOR,2019,national,,,,consumption,,,6.664,0.0383,0.007,0.0021,0.0085,19.5266,13.392,0.1839,0.3366,0.2767,0.0345,0.0474,0.0564,0.0647,0.074,0.0844,0.0974,0.1171,0.1496,0.2745,,0.3292,10101697,4133.5498,3460.3063,TRUE,micro,extrapolation
MDA,2020,Europe & Central Asia,ECA,Moldova,MDA,2019,national,,,,consumption,,,9.928,0.4425,0.1071,0.0376,0.1343,12.1181,10.5156,0.109,0.2602,0.2153,0.043,0.0566,0.0661,0.075,0.0827,0.092,0.1036,0.1192,0.142,0.2198,,6.3825,2664974,3435.4774,2953.5682,FALSE,micro,survey
MWI,2021,Sub-Saharan Africa,SSA,Malawi,MWI,2019,national,,,,consumption,,,0.849,0.1399,0.0314,0.0105,0.0389,2.1383,,,,,,,,,,,,,,,,241.9305,18628749,401.3927,,TRUE,micro,interpolation
LSO,2021,Sub-Saharan Africa,SSA,Lesotho,LSO,2019,national,,,,consumption,,,1.043,0.0878,0.026,0.0109,0.0349,4.5093,3.2376,0.3548,0.4488,0.4483,0.0172,0.0292,0.039,0.0495,0.0627,0.0791,0.0999,0.1259,0.1685,0.329,,5.244,2125267,1096.217,830.8504,TRUE,micro,extrapolation
BEN,2021,Sub-Saharan Africa,SSA,Benin,BEN,2019,national,,,,consumption,,,1.025,0.0115,0.0015,3e-04,0.0017,4.7432,3.4832,0.2347,0.3781,0.3247,0.0289,0.0413,0.051,0.0597,0.0693,0.0811,0.0961,0.1183,0.1555,0.2988,,219.4763,11801151,1201.5614,819.8365,TRUE,micro,extrapolation
SYR,2021,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2019,national,,,,consumption,,,1.108,0.22,0.0512,0.0175,0.0638,2.2879,6.9549,0.2301,0.3751,0.32,0.0301,0.0421,0.0511,0.06,0.0693,0.081,0.0958,0.1177,0.1535,0.2995,,151.7781,17070132,952.8849,483,TRUE,micro,extrapolation
RWA,2021,Sub-Saharan Africa,SSA,Rwanda,RWA,2019,national,,,,consumption,,,1.013,0.0806,0.0168,0.0056,0.021,3.4911,2.0738,0.3186,0.4371,0.3619,0.0244,0.0359,0.0447,0.0533,0.0624,0.0732,0.0879,0.1099,0.1519,0.3563,,293.705,12626938,885.5996,663.1287,TRUE,micro,extrapolation
BFA,2021,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2019,national,,,,consumption,,,1.126,0.0422,0.0066,0.0017,0.0077,5.0477,2.997,0.3707,0.4735,0.4508,0.0225,0.032,0.0389,0.0466,0.0554,0.0666,0.0836,0.1111,0.1679,0.3752,,199.7414,20321383,738.2189,494.2087,TRUE,micro,extrapolation
GHA,2021,Sub-Saharan Africa,SSA,Ghana,GHA,2019,national,,,,consumption,,,1.236,0.0839,0.0285,0.0142,0.0423,5.5794,3.7328,0.344,0.4352,0.3951,0.0161,0.0306,0.042,0.0542,0.0669,0.0811,0.0987,0.1243,0.164,0.3221,,1.751,30417858,2053.5867,1376.3494,TRUE,micro,extrapolation
SLB,2021,East Asia & Pacific,EAP,Solomon Islands,SLB,2019,national,,,,consumption,,,1.226,0.0562,0.0119,0.0039,0.0147,4.1487,3.1034,0.2293,0.3705,0.3065,0.0276,0.0422,0.052,0.0617,0.0722,0.0828,0.0974,0.118,0.1536,0.2925,,7.7144,669821,2289.5868,,TRUE,micro,extrapolation
ZMB,2021,Sub-Saharan Africa,SSA,Zambia,ZMB,2019,national,,,,consumption,,,1.306,0.4312,0.1947,0.112,0.3115,3.0358,1.571,0.6047,0.5714,0.6132,0.0102,0.0187,0.026,0.034,0.0455,0.0601,0.0812,0.1116,0.1689,0.4438,,4.2238,17861034,1348.7384,,TRUE,micro,extrapolation
NER,2021,Sub-Saharan Africa,SSA,Niger,NER,2019,national,,,,consumption,,,1.199,0.1235,0.0239,0.0073,0.029,2.8758,2.1295,0.2285,0.3728,0.289,0.032,0.0443,0.0528,0.0609,0.0697,0.0799,0.0923,0.1116,0.1452,0.3114,,245.1597,23310719,523.8842,359.2288,TRUE,micro,extrapolation
CHN-R,2021,East Asia & Pacific,EAP,China,CHN,2019,rural,,,,consumption,,,1.324,4e-04,1e-04,1e-04,1e-04,9.9159,8.0993,0.1757,0.3267,0.2704,0.0354,0.0466,0.0567,0.0664,0.0764,0.0874,0.1006,0.1183,0.1478,0.2644,,3.495,558762145,10155.4176,4112.4058,FALSE,aggregate,survey
BLZ,2021,Latin America & Caribbean,LAC,Belize,BLZ,2019,national,,,,income,,,1.374,0.1043,0.0477,0.0304,0.0703,7.7455,4.9221,0.5293,0.5326,0.4815,0.0093,0.0228,0.034,0.0429,0.0534,0.0666,0.0846,0.1095,0.1525,0.4244,,1.309,390351,4701.0433,2917.4251,TRUE,micro,extrapolation
PNG,2021,East Asia & Pacific,EAP,Papua New Guinea,PNG,2019,national,,,,consumption,,,1.378,0.1417,0.0428,0.018,0.0571,4.4787,2.618,0.3073,0.4185,0.381,0.0187,0.032,0.0441,0.0558,0.0686,0.0831,0.0999,0.1245,0.1634,0.31,,2.6999,8776119,2816.7188,,TRUE,micro,extrapolation
